worker_id,platform,location,daily_earnings,weekly_earnings,monthly_earnings,working_hours,completed_orders,platform_rating,fuel_expenses,maintenance_cost,business_expenses,upi_transactions,cash_transactions,monthly_expenses,savings,average_bank_balance,loan_history,repayment_history,years_of_experience,days_active,weekend_income,festival_income,family_size,dependents,repayment_capability_score,risk_level,eligible_loan_amount,recommended_daily_repayment,default_probability
GIG-109607,Ola,Ahmedabad,1298.9956758504154,8117.89,34906.93,48.3,526,4.29,4478.57,3973.29,8451.86,64,41,28946.05,5205.6,8634.72,2,0.9,3.7,1112,3798.12,6705.62,6,4,69.5,MEDIUM,63000.0,392.0,0.13
GIG-109608,Zepto,Ahmedabad,768.3298069455759,4765.92,20493.46,49.2,684,4.03,6066.04,845.33,6911.37,187,12,19017.39,1060.89,1682.51,1,0.87,6.0,1460,2260.9,5252.76,5,3,52.0,HIGH,25000.0,155.56,0.2922
GIG-109609,Zomato,Mumbai,1165.4916966917692,6927.95,29790.18,37.5,325,3.65,5711.27,3320.43,9031.7,176,13,22672.81,5944.62,11671.22,3,1.0,1.5,455,2910.97,5792.25,2,1,70.4,MEDIUM,54000.0,336.0,0.1129
GIG-109610,Zomato,Ahmedabad,941.3685498697488,5464.01,23495.24,57.1,641,4.34,3990.6,2547.31,6537.91,150,29,17936.16,4714.91,12373.45,2,0.77,1.8,535,2932.89,3722.07,3,1,62.4,MEDIUM,42000.0,261.33,0.1066
GIG-109611,Urban Company,Mumbai,1167.4701838508051,6670.92,28684.96,53.5,653,4.08,3569.78,1300.65,4870.43,158,19,16240.6,6694.0,10434.13,0,1.0,1.8,531,3533.87,4481.16,3,2,70.1,MEDIUM,52000.0,323.56,0.1365
GIG-109612,Blinkit,Pune,1382.7204512522035,7892.74,33938.78,55.0,544,4.32,4965.15,1557.98,6523.129999999999,114,32,26292.28,4065.58,11069.97,0,1.0,2.1,645,4330.74,7390.04,4,3,71.8,MEDIUM,61000.0,379.56,0.1125
GIG-109613,Swiggy,Ahmedabad,1781.9727205191168,10851.37,46660.89,54.5,518,4.77,7608.11,2136.96,9745.07,95,16,32128.829999999998,9134.56,34735.42,0,1.0,1.8,567,4753.32,13601.4,3,2,80.7,LOW,112000.0,696.89,0.0262
GIG-109614,Porter,Bengaluru,1164.0940186702994,7433.45,31963.83,32.3,287,4.39,6547.7,1841.06,8388.76,142,19,26336.449999999997,2995.06,11402.05,4,0.76,5.1,1460,2813.47,7802.99,4,2,59.0,HIGH,38000.0,236.44,0.2404
GIG-109615,Ola,Bengaluru,1682.0605172667579,9749.25,41921.78,38.7,330,4.3,5533.44,2501.09,8034.53,135,16,30890.69,7571.45,24965.07,4,0.85,7.1,1460,5372.34,8962.84,4,3,82.0,LOW,101000.0,628.44,0.0425
GIG-109616,Zomato,Delhi NCR,958.5041025917316,5446.69,23420.77,51.7,659,4.58,7186.61,2423.81,9610.42,130,13,22364.620000000003,785.01,3030.67,3,0.77,4.9,1460,2964.94,4840.51,6,5,47.0,HIGH,28000.0,174.22,0.1615
GIG-109617,Uber,Mumbai,1799.9103364179923,11806.35,50767.31,42.7,422,3.74,15870.06,5615.52,21485.58,45,35,48611.05,1729.95,4210.68,1,0.9,5.2,1460,5086.36,15067.2,5,4,59.9,HIGH,61000.0,379.56,0.2105
GIG-109618,Swiggy,Bengaluru,887.7475251618702,5691.25,24472.38,49.9,470,4.5,6481.15,2001.23,8482.38,160,24,20924.92,2643.59,5110.2,1,0.99,3.3,964,2197.6,6977.68,2,1,71.5,MEDIUM,44000.0,273.78,0.1209
GIG-109619,Urban Company,Mumbai,626.9996889931788,4080.63,17546.71,50.3,657,4.36,5123.49,1732.24,6855.73,110,27,13395.77,2214.28,4383.02,2,0.88,2.1,627,2001.24,2674.04,3,2,57.5,HIGH,21000.0,130.67,0.2685
GIG-109620,Zepto,Mumbai,1567.4848929136347,10551.07,45369.6,52.0,547,3.66,9482.73,4693.65,14176.38,86,30,41075.77,3655.87,7183.44,1,0.72,3.2,934,4623.54,11575.54,3,2,65.0,MEDIUM,82000.0,510.22,0.0638
GIG-109621,Blinkit,Mumbai,842.0489091972291,4890.85,21030.66,56.5,623,4.39,6000.03,2306.71,8306.74,49,25,18197.989999999998,2422.03,8196.9,2,0.75,6.9,1460,2330.24,3067.46,5,3,56.4,HIGH,25000.0,155.56,0.2924
GIG-109622,Zomato,Kolkata,1055.3521052491135,6084.6,26163.78,34.4,367,4.27,6242.04,2608.07,8850.11,153,28,21260.17,4126.06,7520.9,0,1.0,2.2,650,2741.36,4496.11,3,2,67.7,MEDIUM,47000.0,292.44,0.1125
GIG-109623,Swiggy,Ahmedabad,889.6389092153714,5820.89,25029.83,40.6,425,4.34,7099.07,2832.69,9931.76,152,15,22468.57,2149.46,4827.72,0,1.0,6.1,1460,2422.0,5438.0,6,4,61.9,MEDIUM,45000.0,280.0,0.0867
GIG-109624,Porter,Delhi NCR,1168.2216596660214,6762.41,29078.36,45.0,554,4.41,7716.47,2678.97,10395.44,116,31,27755.85,725.24,2700.8,4,0.95,2.1,646,3711.07,7966.59,4,3,61.9,MEDIUM,52000.0,323.56,0.0614
GIG-109625,Porter,Mumbai,1178.9584781216636,6989.56,30055.11,58.8,670,4.54,3983.54,1872.53,5856.07,153,9,23234.65,4583.64,14185.39,0,1.0,0.8,252,3702.9,4354.84,2,0,70.8,MEDIUM,54000.0,336.0,0.1243
GIG-109626,Urban Company,Pune,629.5202366578993,3685.28,15846.7,30.4,273,4.96,4182.65,1023.25,5205.9,125,22,12256.98,2376.78,3701.61,2,0.77,2.0,630,1903.22,1692.84,3,1,57.9,HIGH,19000.0,118.22,0.2002
GIG-109627,Zepto,Kolkata,1205.9307223256626,7633.33,32823.32,48.6,630,4.08,7567.38,3597.44,11164.82,137,41,23518.82,4762.77,17940.74,4,0.8,7.7,1460,3407.36,8724.53,3,2,65.7,MEDIUM,59000.0,367.11,0.0652
GIG-109628,Swiggy,Bengaluru,857.5825917572163,5483.92,23580.86,59.0,642,4.52,6594.66,1712.23,8306.89,100,24,16654.37,4447.31,7297.48,2,0.95,4.3,1317,2260.99,3144.23,3,1,66.4,MEDIUM,42000.0,261.33,0.0801
GIG-109629,Zomato,Ahmedabad,1138.9736265429565,7741.91,33290.21,38.6,367,4.0,8624.15,3687.78,12311.93,104,22,28673.09,3459.55,6559.53,1,0.86,6.7,1460,3475.37,4741.42,3,2,62.8,MEDIUM,60000.0,373.33,0.1096
GIG-109630,Urban Company,Chennai,761.6225489713162,4633.46,19923.88,43.2,512,3.98,5512.68,2020.37,7533.05,168,31,17007.53,2060.77,3559.49,0,1.0,5.0,1460,2253.5,5816.0,5,4,57.6,HIGH,24000.0,149.33,0.1751
GIG-109631,Ola,Delhi NCR,1484.233876412119,9479.57,40762.15,51.3,453,4.49,10989.28,2355.72,13345.0,146,13,29489.09,7896.7,24213.19,4,0.91,1.9,576,4520.7,4683.28,5,4,78.1,LOW,98000.0,609.78,0.0184
GIG-109632,Swiggy,Delhi NCR,1286.479566426804,8013.78,34459.25,41.1,433,4.33,8368.3,1565.97,9934.269999999999,130,21,23603.909999999996,7564.91,14025.63,1,0.79,7.7,1460,3321.02,5739.16,3,1,72.7,MEDIUM,62000.0,385.78,0.0903
GIG-109633,Blinkit,Kolkata,1455.006727040926,8550.45,36766.94,54.1,485,3.72,10782.49,4252.46,15034.95,109,28,34801.51,1762.1,5197.18,0,1.0,3.7,1111,4022.71,6339.87,4,2,59.9,HIGH,44000.0,273.78,0.2276
GIG-109634,Porter,Ahmedabad,1213.0220999269284,7815.9,33608.37,42.3,409,4.4,4267.93,2384.01,6651.9400000000005,156,27,25199.97,4889.37,16197.41,3,0.84,6.7,1460,3151.91,5765.7,4,3,67.2,MEDIUM,60000.0,373.33,0.122
GIG-109635,Blinkit,Bengaluru,682.6257594345099,4206.74,18088.98,47.3,633,3.85,5290.42,1122.72,6413.14,149,12,16330.420000000002,1536.38,5977.22,4,0.93,6.3,1460,1671.87,3078.14,4,2,52.2,HIGH,22000.0,136.89,0.2716
GIG-109636,Zomato,Delhi NCR,1250.9294153580515,7284.77,31324.51,60.4,731,3.96,6302.09,1873.05,8175.14,107,7,25519.27,3250.08,8848.09,1,0.95,7.9,1460,3388.7,4353.18,4,3,67.8,MEDIUM,56000.0,348.44,0.0993
GIG-109637,Uber,Delhi NCR,1219.4357202955568,6799.87,29239.44,42.9,429,4.54,3745.57,1609.79,5355.360000000001,122,16,22272.22,6171.46,18619.16,0,1.0,0.8,238,3011.7,6502.26,5,3,76.8,LOW,70000.0,435.56,0.0185
GIG-109638,Urban Company,Pune,1253.8257850073082,7001.53,30106.58,50.2,486,3.95,5687.73,3578.28,9266.01,96,43,24109.45,4697.33,8925.0,2,0.72,7.1,1460,3464.76,8788.42,2,0,64.0,MEDIUM,54000.0,336.0,0.0736
GIG-109639,Porter,Mumbai,703.6372349309777,4715.88,20278.28,54.0,436,3.69,5213.12,2098.68,7311.799999999999,82,20,16742.65,1992.56,3597.09,1,0.93,4.0,1178,1847.16,3979.02,4,3,50.3,HIGH,24000.0,149.33,0.2894
GIG-109640,Ola,Mumbai,1165.34758578706,6873.31,29555.23,43.3,539,4.82,4013.79,3208.77,7222.5599999999995,77,14,24428.769999999997,4253.69,6760.5,0,1.0,4.9,1456,2871.77,7390.28,4,2,68.1,MEDIUM,53000.0,329.78,0.1341
GIG-109641,Ola,Chennai,1376.8786978618657,8275.25,35583.57,28.0,264,4.55,9548.08,1564.8,11112.88,136,17,27705.010000000002,4104.2,16231.06,0,1.0,2.0,598,4154.72,5438.53,4,3,67.6,MEDIUM,64000.0,398.22,0.0685
GIG-109642,Porter,Ahmedabad,1513.3163697576815,8576.7,36879.81,39.1,360,3.66,9638.39,3713.87,13352.259999999998,128,16,28192.219999999998,6862.13,21869.96,0,1.0,7.6,1460,3688.82,9595.14,2,1,78.2,LOW,89000.0,553.78,0.0245
GIG-109643,Blinkit,Hyderabad,1164.1170250560028,7403.59,31835.44,53.6,455,3.9,7632.72,2218.88,9851.6,100,14,28892.370000000003,2339.47,4167.26,0,1.0,4.7,1426,3158.45,5247.92,5,4,58.3,HIGH,38000.0,236.44,0.171
GIG-109644,Zomato,Pune,1427.2984841318957,8145.06,35023.76,31.3,388,4.01,6665.68,3791.63,10457.310000000001,166,21,28308.18,4883.18,7523.99,2,0.76,2.7,820,3859.35,9494.78,4,3,64.2,MEDIUM,63000.0,392.0,0.071
GIG-109645,Urban Company,Ahmedabad,776.6384079476691,4620.59,19868.54,39.7,440,4.47,3902.82,1991.43,5894.25,137,23,17398.28,1596.84,5468.51,1,0.7,1.7,530,2012.81,2469.81,3,2,49.7,HIGH,24000.0,149.33,0.2572
GIG-109646,Blinkit,Ahmedabad,942.6830150178015,5994.11,25774.67,36.0,456,4.62,5113.21,2230.14,7343.35,132,7,16747.809999999998,6582.82,20932.04,1,0.84,1.0,281,2860.07,3117.49,3,1,74.9,MEDIUM,46000.0,286.22,0.1039
GIG-109647,Uber,Hyderabad,1190.109433694407,7518.62,32330.07,49.4,457,4.72,5285.14,2581.93,7867.07,138,28,23546.129999999997,5601.88,8482.58,2,0.72,4.1,1213,3308.97,8461.0,3,1,65.5,MEDIUM,58000.0,360.89,0.0999
GIG-109648,Porter,Mumbai,1489.0336180076215,8268.41,35554.16,61.1,804,3.77,6271.22,3537.63,9808.85,131,16,24886.27,7918.58,14569.38,1,0.75,7.8,1460,3803.08,9459.44,2,0,73.6,MEDIUM,64000.0,398.22,0.1143
GIG-109649,Zomato,Hyderabad,1637.1093843172189,9514.2,40911.06,46.1,586,4.59,7943.08,2869.41,10812.49,103,48,25930.8,13185.45,42074.8,0,1.0,6.6,1460,5169.54,8933.89,3,1,89.4,LOW,98000.0,609.78,0.0325
GIG-109650,Zepto,Hyderabad,1116.522957108386,7369.81,31690.18,50.7,411,3.79,4884.67,3434.47,8319.14,127,22,27227.309999999998,2457.05,6003.69,0,1.0,4.6,1395,2825.52,6221.32,3,1,60.8,MEDIUM,57000.0,354.67,0.0875
GIG-109651,Zepto,Chennai,1396.5409925718886,9024.11,38803.67,54.3,564,4.7,6095.99,3461.27,9557.26,134,11,29742.65,5361.46,9242.27,0,1.0,5.8,1460,3762.49,7321.41,5,3,74.8,MEDIUM,70000.0,435.56,0.126
GIG-109652,Urban Company,Bengaluru,1138.1434668700058,7662.69,32949.57,36.0,496,3.73,9199.67,3089.5,12289.17,119,33,23828.41,4665.48,8328.83,0,1.0,7.2,1460,2933.31,5168.32,3,1,66.7,MEDIUM,59000.0,367.11,0.1096
GIG-109653,Ola,Hyderabad,1081.323262160266,6298.39,27083.08,61.7,861,4.73,5108.85,1216.8,6325.650000000001,79,8,16045.470000000001,8854.2,31045.5,0,1.0,4.7,1400,2952.71,4385.08,3,1,82.2,LOW,65000.0,404.44,0.0252
GIG-109654,Blinkit,Bengaluru,898.2051200544688,6102.22,26239.55,44.1,382,4.28,3277.09,1252.9,4529.99,83,36,18845.92,4891.73,10292.14,0,1.0,6.8,1460,2587.89,4521.2,2,1,69.6,MEDIUM,47000.0,292.44,0.112
GIG-109655,Swiggy,Kolkata,1715.9445449907812,11092.28,47696.8,40.9,448,4.98,14693.41,2803.21,17496.62,137,35,45469.59,1300.28,3585.64,0,1.0,2.5,762,4194.67,13540.15,4,2,69.3,MEDIUM,86000.0,535.11,0.0927
GIG-109656,Zepto,Bengaluru,642.6334927215751,4327.33,18607.52,44.1,400,3.85,3979.93,1657.11,5637.04,103,5,13020.29,4787.77,7218.84,1,0.85,7.3,1460,1837.21,4386.88,4,3,72.1,MEDIUM,33000.0,205.33,0.0988
GIG-109657,Porter,Hyderabad,1361.2522605471736,8848.6,38048.98,40.8,422,4.58,4787.23,4220.34,9007.57,160,46,25529.329999999998,9912.21,24333.84,2,0.97,3.4,1011,4047.03,9394.31,6,5,88.5,LOW,91000.0,566.22,0.026
GIG-109658,Ola,Chennai,1423.0429311458035,8452.23,36344.59,44.5,357,4.69,7758.34,3146.29,10904.630000000001,163,23,23683.29,8780.76,20616.66,0,1.0,2.6,807,3675.87,8488.43,3,2,82.8,LOW,87000.0,541.33,0.0412
GIG-109659,Zepto,Bengaluru,1150.068531338023,7649.48,32892.76,43.9,543,3.87,4066.44,3005.49,7071.93,85,32,23592.96,4708.78,11971.54,1,0.96,3.4,993,3249.86,5923.26,3,2,73.6,MEDIUM,59000.0,367.11,0.1272
GIG-109660,Zepto,Kolkata,1042.1342020714067,6218.41,26739.16,37.1,500,4.24,6627.4,1742.83,8370.23,117,16,23840.82,1452.07,4557.17,2,0.83,6.1,1460,3314.67,4169.59,5,4,53.1,HIGH,32000.0,199.11,0.2903
GIG-109661,Urban Company,Mumbai,725.4881205028687,4355.64,18729.25,36.6,386,4.05,5525.7,2141.31,7667.01,176,19,18187.97,500.0,1832.9,1,0.95,2.5,727,1775.99,3509.74,4,2,45.4,HIGH,22000.0,136.89,0.1645
GIG-109662,Uber,Delhi NCR,645.3410687783429,4072.24,17510.63,43.5,536,3.61,4758.0,1409.28,6167.28,95,25,14807.25,2031.71,3664.1,3,0.96,1.1,323,1853.16,3156.73,5,3,58.0,HIGH,21000.0,130.67,0.1877
GIG-109663,Ola,Chennai,882.1007347451624,5560.1,23908.43,45.9,549,4.69,3596.69,1701.61,5298.3,99,29,19138.05,2570.88,7321.25,0,1.0,7.2,1460,2814.76,7067.26,5,3,66.1,MEDIUM,43000.0,267.56,0.0811
GIG-109664,Uber,Kolkata,984.7884583953633,6097.37,26218.69,41.4,535,3.83,7235.82,2790.39,10026.21,129,20,23430.29,1941.8,4806.26,0,1.0,2.5,733,2666.6,6569.6,3,1,50.9,HIGH,31000.0,192.89,0.2259
GIG-109665,Uber,Kolkata,1372.950684329081,8897.66,38259.94,37.5,438,4.22,11164.36,2934.76,14099.12,102,38,34906.91,2112.56,8155.2,2,0.87,0.8,221,4264.89,7616.85,4,3,64.5,MEDIUM,69000.0,429.33,0.0876
GIG-109666,Ola,Pune,1515.7796195548024,8632.41,37119.36,42.5,583,4.74,10942.71,2661.28,13603.99,150,23,29947.18,4537.56,12950.84,2,0.72,2.7,809,4684.12,8979.29,4,3,66.4,MEDIUM,67000.0,416.89,0.0778
GIG-109667,Urban Company,Chennai,1247.7298889243027,6999.21,30096.6,52.5,665,3.74,8306.11,1713.7,10019.810000000001,100,30,27700.190000000002,1339.07,2530.68,3,0.73,5.1,1460,3058.99,5901.71,4,2,51.8,HIGH,36000.0,224.0,0.2903
GIG-109668,Blinkit,Delhi NCR,1130.6265671709452,7093.11,30500.37,45.6,464,4.42,5787.6,3125.2,8912.8,71,13,20970.84,5261.85,17892.17,1,0.95,7.1,1460,3347.63,8885.67,4,2,67.4,MEDIUM,55000.0,342.22,0.109
GIG-109669,Ola,Chennai,758.5894204292645,4696.97,20196.97,47.3,609,4.08,6359.72,1715.62,8075.34,175,31,19968.59,500.0,1821.17,0,1.0,0.8,265,1989.37,3292.47,2,0,50.6,HIGH,24000.0,149.33,0.1938
GIG-109670,Uber,Delhi NCR,1442.9268762068968,7957.66,34217.94,47.8,385,3.99,10474.26,3895.59,14369.85,155,24,29369.79,3827.73,12206.75,3,0.79,0.9,244,3706.27,4142.97,4,3,61.5,MEDIUM,62000.0,385.78,0.1095
GIG-109671,Porter,Pune,1617.3407443141032,9599.18,41276.47,51.9,661,4.69,10732.94,2345.19,13078.130000000001,104,15,29821.39,7917.5,15174.84,0,1.0,5.9,1460,4597.52,7021.34,4,2,81.1,LOW,99000.0,616.0,0.0227
GIG-109672,Urban Company,Pune,1224.0581230344148,7793.66,33512.74,44.9,484,4.8,10215.25,1696.46,11911.71,156,35,29661.26,2438.0,4179.55,1,0.93,3.2,960,3246.64,6371.26,4,2,65.3,MEDIUM,60000.0,373.33,0.0781
GIG-109673,Uber,Delhi NCR,1461.4257793088975,8426.29,36233.05,42.7,476,3.8,5562.13,2800.84,8362.970000000001,145,22,23323.06,10602.37,37152.21,3,0.86,1.7,520,4366.72,7694.2,5,3,79.7,LOW,87000.0,541.33,0.0345
GIG-109674,Uber,Chennai,1583.4652467083692,8716.37,37480.39,52.9,581,4.86,6603.45,2774.92,9378.369999999999,121,33,29511.7,7007.53,15665.04,0,1.0,3.0,894,4517.45,6897.47,5,4,79.3,LOW,90000.0,560.0,0.0265
GIG-109675,Swiggy,Pune,1058.3296868692973,6266.68,26946.72,34.8,393,4.33,8069.91,1713.94,9783.85,140,11,19431.83,4304.13,15180.63,2,0.77,3.5,1024,2630.68,7804.92,3,2,61.1,MEDIUM,49000.0,304.89,0.0808
GIG-109676,Swiggy,Delhi NCR,827.765242758339,5411.97,23271.47,53.2,630,3.97,2967.83,1312.48,4280.3099999999995,95,32,17663.309999999998,4935.04,15308.97,2,0.79,3.7,1138,2246.79,4704.49,5,3,68.4,MEDIUM,42000.0,261.33,0.0801
GIG-109677,Urban Company,Ahmedabad,1186.953047852557,7338.43,31555.25,45.6,633,3.66,7740.42,1940.83,9681.25,185,32,22978.53,5093.54,7955.72,2,0.95,5.9,1460,3758.51,9123.51,3,2,64.1,MEDIUM,57000.0,354.67,0.1146
GIG-109678,Urban Company,Kolkata,1164.0974969634153,7572.03,32559.73,49.9,427,4.79,7825.07,1499.56,9324.63,91,25,20747.269999999997,9116.28,22060.78,1,0.72,2.1,618,3091.58,6486.18,2,1,73.3,MEDIUM,59000.0,367.11,0.0942
GIG-109679,Porter,Bengaluru,1160.6159251388697,7262.76,31229.87,45.2,545,4.09,4061.64,1529.07,5590.71,98,17,19118.55,10181.38,28948.21,0,1.0,7.7,1460,3294.73,3899.17,3,1,83.2,LOW,75000.0,466.67,0.0333
GIG-109680,Ola,Pune,1749.6053709919738,11531.42,49585.11,47.0,403,4.36,10484.41,5209.23,15693.64,145,17,40306.46,8273.92,27583.77,1,0.7,6.5,1460,5318.54,6003.35,3,1,77.3,LOW,119000.0,740.44,0.0249
GIG-109681,Blinkit,Delhi NCR,1496.5436495576812,8439.2,36288.56,56.7,726,3.99,9186.4,3633.78,12820.18,130,16,25590.67,9476.31,29926.66,0,1.0,7.4,1460,4450.49,9400.49,3,2,83.8,LOW,87000.0,541.33,0.04
GIG-109682,Zomato,Mumbai,573.6720374734056,3261.42,14024.11,45.8,548,3.61,4032.46,707.71,4740.17,96,34,11662.07,2021.17,7487.88,1,0.98,4.5,1349,1576.42,2656.49,6,4,58.5,HIGH,17000.0,105.78,0.2888
GIG-109683,Swiggy,Chennai,1402.2656893562867,9235.06,39710.76,54.3,459,4.4,10421.59,4046.56,14468.15,99,16,31843.129999999997,5511.47,14068.21,2,0.88,2.8,833,3541.72,5805.42,4,3,77.2,LOW,95000.0,591.11,0.014
GIG-109684,Ola,Chennai,1040.9676830323451,6703.82,28826.43,34.3,334,3.64,5519.64,1838.98,7358.620000000001,117,10,19249.54,7163.73,18957.6,0,1.0,4.7,1410,2918.7,7742.59,3,2,76.3,LOW,69000.0,429.33,0.0203
GIG-109685,Ola,Mumbai,1175.7565810184522,6647.48,28584.16,62.0,786,4.6,5747.37,2097.1,7844.469999999999,120,17,22102.11,3272.02,10703.05,1,0.97,6.2,1460,3072.04,8469.43,4,2,64.0,MEDIUM,51000.0,317.33,0.1139
GIG-109686,Uber,Chennai,900.4346747557647,4979.55,21412.06,43.9,505,3.77,3419.24,2246.64,5665.879999999999,167,32,13615.21,4366.69,8183.2,1,0.73,4.0,1190,2697.13,6212.85,4,3,57.2,HIGH,26000.0,161.78,0.18
GIG-109687,Swiggy,Mumbai,1077.8807077490476,6073.18,26114.67,41.2,397,4.84,3854.09,2297.8,6151.89,124,32,18613.6,4765.21,11897.43,0,1.0,7.1,1460,2666.92,2674.6,5,4,76.9,LOW,63000.0,392.0,0.0257
GIG-109688,Uber,Chennai,855.3301672866212,5360.64,23050.75,41.9,452,4.29,3008.29,1696.0,4704.29,158,21,16915.46,4045.82,15752.38,2,0.75,0.7,205,2082.58,4792.64,3,1,57.6,HIGH,28000.0,174.22,0.2289
GIG-109689,Ola,Ahmedabad,1614.1903595727797,9482.87,40776.34,42.4,513,3.65,12629.65,3351.37,15981.02,130,26,38234.96,1990.54,7894.46,0,1.0,3.4,1024,4697.85,6629.38,5,3,63.3,MEDIUM,73000.0,454.22,0.0625
GIG-109690,Uber,Chennai,1069.5769277761794,6582.81,28306.08,37.7,306,4.68,4716.18,1578.76,6294.9400000000005,125,13,20272.7,6057.69,15941.82,0,1.0,3.2,943,2569.38,3551.81,5,4,74.2,MEDIUM,51000.0,317.33,0.1353
GIG-109691,Swiggy,Chennai,1614.888748663562,9419.43,40503.55,35.4,371,4.53,7545.51,1682.07,9227.58,134,32,25761.6,12292.67,41833.2,2,0.91,6.6,1460,4809.48,8102.32,4,2,83.3,LOW,97000.0,603.56,0.014
GIG-109692,Zomato,Kolkata,1019.0460927995742,6388.37,27469.99,37.2,460,4.96,5957.22,1265.78,7223.0,106,37,18725.64,6120.56,18539.82,0,1.0,3.5,1046,2941.46,5078.89,2,0,86.6,LOW,66000.0,410.67,0.0388
GIG-109693,Swiggy,Mumbai,710.7820506717699,4114.1,17690.63,38.0,485,3.61,4121.41,1209.81,5331.219999999999,141,38,13949.24,2740.64,5020.27,0,1.0,4.2,1254,1924.21,2970.9,5,3,57.5,HIGH,21000.0,130.67,0.1657
GIG-109694,Ola,Ahmedabad,993.6815184246066,6112.17,26282.33,48.9,616,4.83,4323.8,1658.89,5982.6900000000005,109,28,20469.36,5062.58,12957.05,1,0.9,3.7,1138,2429.01,5882.96,4,2,71.6,MEDIUM,47000.0,292.44,0.1194
GIG-109695,Swiggy,Bengaluru,582.9197797293818,3730.72,16042.1,31.4,322,4.45,4568.86,668.07,5236.929999999999,148,6,11291.36,3166.09,9210.98,2,0.83,7.0,1460,1571.54,3829.03,3,2,63.3,MEDIUM,29000.0,180.44,0.0654
GIG-109696,Porter,Mumbai,1473.1039259721783,8449.18,36331.47,44.2,378,4.76,10882.72,3319.11,14201.83,102,27,33814.3,1463.72,2676.27,3,0.86,7.7,1460,3985.4,5873.88,6,4,57.3,HIGH,44000.0,273.78,0.2913
GIG-109697,Zomato,Kolkata,898.4137651007293,5938.32,25534.78,49.5,653,4.37,4550.38,2981.68,7532.0599999999995,141,19,17699.73,6519.29,22602.17,0,1.0,3.6,1054,2846.59,5130.01,3,1,73.9,MEDIUM,46000.0,286.22,0.1232
GIG-109698,Porter,Delhi NCR,1513.3710194926016,9203.03,39573.03,41.9,488,4.17,8575.46,2453.17,11028.63,93,11,27365.04,8551.4,13117.08,0,1.0,4.3,1282,4288.52,6406.85,4,3,80.0,LOW,95000.0,591.11,0.0225
GIG-109699,Swiggy,Delhi NCR,1458.8555532322362,8560.49,36810.11,41.4,511,4.89,5551.36,2346.24,7897.599999999999,159,10,21382.47,11553.59,20990.27,1,0.73,7.5,1460,3753.29,6759.3,4,3,78.2,LOW,88000.0,547.56,0.0367
GIG-109700,Blinkit,Mumbai,1319.9888442037013,8434.74,36269.38,36.9,476,4.37,9779.0,1670.27,11449.27,78,11,28678.71,4308.96,17204.18,0,1.0,6.6,1460,3776.43,5849.23,3,2,69.8,MEDIUM,65000.0,404.44,0.1038
GIG-109701,Swiggy,Kolkata,1298.1921975620755,8375.32,36013.88,48.6,554,4.4,9980.58,3641.77,13622.35,167,37,30241.949999999997,3013.57,8730.43,2,0.97,6.0,1460,3873.58,4753.71,5,4,61.3,MEDIUM,65000.0,404.44,0.0942
GIG-109702,Urban Company,Mumbai,1268.5404033739453,7672.23,32990.59,53.2,596,4.47,5153.92,1399.32,6553.24,169,26,21163.59,6592.19,20421.3,2,0.99,1.5,431,3427.85,6108.7,4,2,76.8,LOW,79000.0,491.56,0.0145
GIG-109703,Uber,Kolkata,787.1969425394091,4923.71,21171.95,33.9,448,3.67,5497.75,2196.45,7694.2,135,30,19068.79,1731.4,4165.82,0,1.0,7.1,1460,2254.23,3857.39,5,4,52.2,HIGH,25000.0,155.56,0.2205
GIG-109704,Uber,Delhi NCR,1046.1662572312566,6576.92,28280.76,47.1,403,4.93,6010.16,2113.62,8123.78,109,40,19319.1,4706.97,10852.63,1,0.82,3.9,1199,2844.96,7254.41,2,1,68.7,MEDIUM,51000.0,317.33,0.0737
GIG-109705,Zomato,Kolkata,916.7848254657615,5599.43,24077.55,47.8,514,3.69,4170.17,1079.22,5249.39,119,20,14735.73,5519.53,20504.83,3,0.7,4.4,1346,2373.97,6548.81,3,2,67.4,MEDIUM,43000.0,267.56,0.1024
GIG-109706,Urban Company,Chennai,902.9216591068596,5398.0,23211.4,50.4,506,4.57,5740.67,1164.7,6905.37,129,22,15657.560000000001,5747.32,10389.47,2,0.8,3.1,909,2671.93,5164.28,6,4,70.8,MEDIUM,42000.0,261.33,0.0866
GIG-109707,Zomato,Ahmedabad,1739.8050889764088,9856.51,42382.99,40.6,552,4.39,10641.38,1785.17,12426.55,160,41,37663.68,3860.27,8013.8,3,0.72,2.0,609,4320.21,5799.3,4,2,65.2,MEDIUM,76000.0,472.89,0.1107
GIG-109708,Zepto,Ahmedabad,1421.0212152659503,9197.33,39548.52,46.9,615,4.14,6133.24,4412.95,10546.189999999999,178,32,30706.02,6857.2,12808.45,1,0.73,2.7,812,3432.99,11649.69,6,4,73.9,MEDIUM,71000.0,441.78,0.0904
GIG-109709,Uber,Mumbai,560.2381104983155,3446.46,14819.78,47.7,398,4.84,2958.09,1392.67,4350.76,143,12,9637.900000000001,2817.62,9592.68,2,0.91,1.2,389,1527.06,1824.32,5,4,64.3,MEDIUM,27000.0,168.0,0.121
GIG-109710,Swiggy,Chennai,1161.2551675470968,7118.16,30608.09,51.5,442,4.88,7683.08,1575.18,9258.26,168,30,21400.32,5648.79,20508.99,2,0.92,1.5,425,3483.75,5483.13,4,2,77.6,LOW,73000.0,454.22,0.0287
